order_date,region,category,channel,units,revenue
2024-02-12,AMER,Home,Wholesale,7,1030.10
2025-11-12,EMEA,Grocery,Web,1,120.29
2024-01-18,LATAM,Grocery,Wholesale,2,142.87
2025-02-07,LATAM,Beauty,Retail,5,434.97
2024-01-05,AMER,Electronics,Retail,2,207.55
2025-08-13,EMEA,Apparel,Wholesale,4,356.04
2024-04-03,LATAM,Beauty,Retail,5,460.61
2025-01-09,APAC,Grocery,Retail,5,364.32
2024-06-23,AMER,Apparel,Web,2,235.60
2024-11-01,EMEA,Beauty,Retail,7,839.18
2025-12-09,LATAM,Home,Wholesale,3,152.73
2024-12-11,APAC,Electronics,Web,4,302.15
2024-01-25,AMER,Grocery,Wholesale,7,694.43
2025-02-13,AMER,Home,Web,3,487.56
2024-07-28,AMER,Apparel,Wholesale,6,824.12
2025-10-16,AMER,Electronics,Web,3,262.91
2025-08-21,LATAM,Grocery,Retail,4,305.68
2024-12-22,APAC,Home,Web,5,524.79
2024-06-22,APAC,Home,Retail,4,408.43
2025-12-16,APAC,Grocery,Wholesale,6,627.85
2025-09-28,EMEA,Home,Web,3,310.61
2024-05-03,APAC,Outdoor,Wholesale,6,589.19
2024-10-21,EMEA,Grocery,Retail,7,634.06
2024-05-30,AMER,Outdoor,Web,3,450.07
2025-09-13,APAC,Beauty,Web,7,555.22
2025-12-31,LATAM,Apparel,Web,6,325.29
2025-11-04,EMEA,Beauty,Web,5,535.99
2025-08-24,AMER,Beauty,Retail,1,99.01
2024-03-26,LATAM,Outdoor,Retail,5,434.03
2024-03-09,LATAM,Home,Web,2,204.65
2024-05-14,AMER,Grocery,Retail,7,1044.26
2024-03-05,EMEA,Home,Web,6,857.40
2025-03-12,APAC,Beauty,Web,4,350.72
2024-08-18,APAC,Home,Wholesale,1,102.89
2024-10-09,APAC,Apparel,Wholesale,2,135.72
2024-06-08,AMER,Outdoor,Web,5,568.83
2025-02-04,LATAM,Grocery,Wholesale,1,64.73
2024-11-22,AMER,Apparel,Wholesale,2,260.07
2025-06-26,APAC,Apparel,Retail,2,246.81
2025-11-04,EMEA,Electronics,Wholesale,1,93.53
2025-09-14,EMEA,Outdoor,Retail,1,93.78
2024-03-25,EMEA,Home,Retail,7,918.18
2025-11-10,AMER,Beauty,Web,6,746.43
2024-02-29,APAC,Outdoor,Wholesale,3,361.07
2024-12-07,APAC,Home,Wholesale,6,552.09
2025-08-06,LATAM,Apparel,Web,5,409.37
2025-07-23,LATAM,Apparel,Retail,3,201.03
2024-06-14,LATAM,Electronics,Retail,6,472.09
2024-06-03,AMER,Electronics,Retail,2,317.31
2024-04-17,LATAM,Apparel,Wholesale,2,201.25
2024-06-19,APAC,Electronics,Wholesale,2,210.05
2024-10-19,APAC,Electronics,Web,4,379.32
2025-01-01,LATAM,Beauty,Retail,4,307.97
2025-06-26,LATAM,Outdoor,Retail,5,441.35
2024-10-27,EMEA,Home,Retail,7,562.47
2024-05-22,EMEA,Outdoor,Web,2,302.77
2024-04-28,EMEA,Apparel,Wholesale,2,235.66
2025-11-24,APAC,Outdoor,Web,5,375.65
2025-03-20,AMER,Home,Wholesale,6,1021.00
2025-01-01,LATAM,Grocery,Retail,4,343.22
2025-02-08,APAC,Beauty,Web,7,665.98
2024-02-09,LATAM,Grocery,Wholesale,5,327.04
2024-06-18,APAC,Beauty,Retail,2,179.10
2025-11-24,APAC,Apparel,Retail,3,249.13
2024-12-01,AMER,Electronics,Wholesale,7,661.76
2024-01-06,AMER,Grocery,Wholesale,2,227.94
2024-12-02,AMER,Grocery,Wholesale,4,430.48
2024-11-25,APAC,Home,Retail,6,510.84
2024-12-13,APAC,Home,Wholesale,2,188.50
2024-11-06,APAC,Outdoor,Wholesale,5,422.79
2024-07-30,EMEA,Outdoor,Web,6,679.49
2024-07-09,LATAM,Beauty,Retail,6,503.41
2025-12-27,AMER,Home,Retail,5,637.72
2024-09-27,EMEA,Outdoor,Wholesale,2,217.98
2024-05-16,LATAM,Grocery,Retail,3,224.12
2024-09-05,LATAM,Home,Retail,6,305.43
2024-01-08,LATAM,Beauty,Wholesale,4,292.37
2025-10-11,APAC,Grocery,Wholesale,1,70.96
2024-11-29,AMER,Beauty,Wholesale,2,273.50
2024-11-06,APAC,Electronics,Web,5,421.56
2025-03-29,LATAM,Beauty,Web,3,216.69
2024-10-09,EMEA,Home,Web,1,117.82
2025-10-29,APAC,Electronics,Web,2,195.04
2024-02-13,APAC,Home,Web,3,342.61
2024-04-27,APAC,Home,Wholesale,2,253.06
2024-07-06,AMER,Apparel,Web,3,373.73
2024-10-18,AMER,Electronics,Wholesale,6,602.03
2024-08-30,APAC,Home,Wholesale,2,195.58
2025-03-21,AMER,Grocery,Retail,7,963.04
2024-03-10,LATAM,Outdoor,Web,2,188.42
2025-11-05,EMEA,Electronics,Retail,3,244.09
2024-02-02,LATAM,Electronics,Retail,3,264.61
2025-01-10,LATAM,Outdoor,Retail,7,559.13
2025-04-11,AMER,Apparel,Retail,3,464.79
2024-05-16,AMER,Apparel,Retail,2,296.49
2024-05-18,APAC,Grocery,Retail,1,92.50
2025-10-16,APAC,Outdoor,Web,4,392.42
2024-10-17,LATAM,Home,Wholesale,2,103.66
2025-01-11,LATAM,Apparel,Web,4,322.31
2024-04-16,APAC,Apparel,Retail,6,510.00
2025-10-12,EMEA,Beauty,Retail,4,333.48
2024-06-13,APAC,Home,Web,6,587.16
2025-07-06,EMEA,Beauty,Wholesale,3,351.44
2025-06-24,LATAM,Home,Wholesale,2,156.83
2025-01-28,AMER,Electronics,Web,2,296.50
2024-05-12,EMEA,Apparel,Web,3,452.55
2025-02-21,AMER,Apparel,Retail,6,1002.08
2025-09-05,APAC,Home,Web,6,480.66
2024-05-30,EMEA,Beauty,Web,3,472.66
2025-06-20,AMER,Grocery,Web,3,327.42
2025-02-08,APAC,Electronics,Wholesale,7,657.79
2024-10-27,AMER,Outdoor,Web,5,406.74
2025-01-07,EMEA,Outdoor,Web,6,623.34
2025-10-18,EMEA,Outdoor,Wholesale,4,434.94
2024-08-26,EMEA,Home,Retail,7,624.39
2024-10-17,EMEA,Apparel,Wholesale,5,435.74
2025-05-06,LATAM,Electronics,Retail,3,197.72
2024-12-05,AMER,Beauty,Retail,1,98.94
2024-04-14,AMER,Beauty,Wholesale,7,873.73
2025-05-11,APAC,Outdoor,Retail,2,199.27
2024-06-15,LATAM,Beauty,Wholesale,5,372.67
2025-07-05,LATAM,Outdoor,Web,4,319.26
2024-07-01,LATAM,Electronics,Retail,5,387.81
2024-02-23,APAC,Electronics,Web,2,200.17
2024-02-12,EMEA,Beauty,Retail,7,809.32
2024-03-29,AMER,Grocery,Wholesale,5,663.11
2025-01-01,LATAM,Home,Wholesale,5,388.79
2025-06-26,LATAM,Outdoor,Web,3,258.66
2025-01-08,AMER,Beauty,Wholesale,7,820.57
2024-09-12,EMEA,Home,Wholesale,2,153.98
2024-09-22,LATAM,Apparel,Web,3,174.93
2025-10-28,EMEA,Apparel,Retail,3,336.43
2024-05-14,EMEA,Outdoor,Wholesale,3,395.72
2024-02-01,LATAM,Electronics,Web,6,408.06
2024-01-21,EMEA,Apparel,Retail,4,463.62
2024-06-18,EMEA,Apparel,Wholesale,6,932.23
2025-03-06,LATAM,Electronics,Wholesale,5,456.39
2024-08-02,APAC,Beauty,Retail,2,211.44
2025-09-22,AMER,Beauty,Wholesale,1,85.10
2025-01-10,AMER,Electronics,Web,3,312.19
2024-03-29,EMEA,Apparel,Wholesale,3,391.06
2025-02-27,LATAM,Beauty,Web,5,427.85
2024-09-23,LATAM,Apparel,Wholesale,6,454.15
2025-06-24,AMER,Outdoor,Retail,6,971.24
2024-06-15,AMER,Apparel,Wholesale,1,133.85
2025-03-08,LATAM,Electronics,Retail,3,254.10
2025-12-12,AMER,Electronics,Web,5,626.85
2025-06-22,AMER,Electronics,Wholesale,1,151.94
2025-05-13,LATAM,Electronics,Retail,7,553.93
2025-12-08,LATAM,Outdoor,Wholesale,3,172.91
2025-08-23,EMEA,Home,Retail,7,916.05
2025-02-02,AMER,Beauty,Wholesale,1,113.03
2024-08-18,LATAM,Electronics,Web,7,400.05
2024-10-26,LATAM,Home,Retail,7,398.64
2025-02-25,LATAM,Home,Wholesale,4,297.15
2024-01-06,AMER,Home,Web,3,474.30
2025-12-08,EMEA,Apparel,Wholesale,4,513.70
2024-08-06,APAC,Beauty,Wholesale,1,73.50
2025-05-27,EMEA,Beauty,Wholesale,3,435.59
2025-04-13,EMEA,Outdoor,Web,7,733.38
2024-08-19,APAC,Beauty,Wholesale,4,412.08
2024-03-29,AMER,Grocery,Wholesale,2,326.63
2025-10-30,LATAM,Outdoor,Wholesale,3,137.73
2025-01-04,EMEA,Outdoor,Wholesale,4,577.19
2025-03-29,AMER,Beauty,Retail,5,826.63
2024-12-23,EMEA,Grocery,Wholesale,3,302.46
2025-10-17,APAC,Apparel,Wholesale,2,157.00
2025-12-27,APAC,Beauty,Web,3,203.67
2024-08-31,EMEA,Grocery,Wholesale,6,517.09
2024-01-30,AMER,Electronics,Retail,2,203.07
2024-08-03,EMEA,Electronics,Wholesale,5,445.54
2024-10-29,EMEA,Grocery,Retail,7,685.86
2024-08-02,APAC,Electronics,Wholesale,3,248.26
2025-08-27,AMER,Beauty,Retail,6,583.10
2025-09-29,AMER,Apparel,Wholesale,3,283.32
2024-05-15,EMEA,Beauty,Web,5,681.43
2024-10-27,AMER,Home,Wholesale,4,377.11
2024-08-08,APAC,Home,Wholesale,4,427.98
2025-09-22,EMEA,Grocery,Retail,6,511.92
2025-08-21,LATAM,Outdoor,Web,6,444.47
2025-07-12,EMEA,Home,Wholesale,4,584.61
2024-08-03,LATAM,Grocery,Retail,3,181.89
2024-12-26,EMEA,Electronics,Retail,3,318.88
2024-07-28,APAC,Outdoor,Wholesale,1,97.10
2025-11-01,LATAM,Home,Web,3,202.76
2025-01-11,EMEA,Grocery,Web,3,365.57
2025-02-25,LATAM,Beauty,Web,5,417.37
2024-05-14,AMER,Outdoor,Wholesale,5,862.16
2024-08-18,EMEA,Outdoor,Web,7,618.92
2025-06-11,LATAM,Outdoor,Retail,6,597.09
2024-12-06,LATAM,Beauty,Wholesale,2,116.96
2025-08-18,EMEA,Home,Wholesale,4,388.84
2025-04-02,LATAM,Apparel,Wholesale,2,193.05
2025-07-18,APAC,Home,Wholesale,2,184.23
2025-10-19,LATAM,Grocery,Wholesale,4,258.55
2024-12-06,APAC,Beauty,Retail,2,176.45
2024-06-25,AMER,Apparel,Web,2,252.57
2024-06-23,APAC,Apparel,Wholesale,5,536.02
2024-03-15,APAC,Beauty,Retail,4,499.96
2025-09-23,AMER,Grocery,Retail,2,177.85
2024-06-02,APAC,Outdoor,Wholesale,2,240.02
2024-03-31,LATAM,Electronics,Web,2,165.92
2024-08-25,EMEA,Home,Web,2,191.76
2024-06-02,LATAM,Electronics,Retail,4,328.43
2024-08-26,APAC,Outdoor,Web,6,399.41
2025-01-27,AMER,Home,Web,2,287.80
2025-04-16,AMER,Beauty,Wholesale,2,237.27
2024-07-14,LATAM,Outdoor,Web,6,510.01
2024-10-05,APAC,Electronics,Retail,5,384.70
2024-01-30,AMER,Beauty,Wholesale,3,379.70
2024-06-09,EMEA,Grocery,Retail,7,811.58
2024-06-17,EMEA,Beauty,Retail,2,211.26
2024-05-11,AMER,Home,Web,4,495.86
2025-11-17,EMEA,Grocery,Web,5,608.12
2024-09-06,EMEA,Apparel,Wholesale,1,89.40
2024-03-17,LATAM,Grocery,Retail,1,73.27
2025-05-01,APAC,Beauty,Retail,5,559.23
2024-01-22,APAC,Beauty,Wholesale,3,348.47
2025-09-03,LATAM,Outdoor,Wholesale,4,258.56
2024-08-03,APAC,Grocery,Wholesale,3,239.30
2024-06-22,LATAM,Electronics,Wholesale,6,442.34
2024-10-25,APAC,Apparel,Retail,4,260.68
2024-07-06,AMER,Grocery,Web,2,261.91
2025-04-15,LATAM,Apparel,Wholesale,3,271.65
2024-08-25,APAC,Apparel,Web,5,376.39
2025-10-20,APAC,Apparel,Retail,2,149.10
2025-03-06,EMEA,Apparel,Web,3,228.50
2025-12-03,AMER,Grocery,Wholesale,5,743.53
2025-09-17,EMEA,Electronics,Wholesale,6,525.59
2024-03-18,AMER,Electronics,Wholesale,2,298.48
2025-12-31,LATAM,Home,Web,6,303.16
2025-02-01,EMEA,Grocery,Wholesale,3,421.09
2024-03-21,AMER,Outdoor,Web,6,795.61
2024-07-28,APAC,Grocery,Retail,2,161.25
2024-12-18,LATAM,Home,Web,5,276.09
2025-12-11,AMER,Apparel,Wholesale,5,722.01
2024-09-05,AMER,Home,Wholesale,3,406.54
2025-02-19,APAC,Electronics,Wholesale,4,332.04
2025-07-13,EMEA,Home,Web,2,291.92
2025-05-05,LATAM,Beauty,Web,2,184.65
2025-09-06,AMER,Grocery,Web,3,413.37
2024-09-11,APAC,Grocery,Retail,7,696.27
2024-12-19,APAC,Home,Retail,2,147.99
2024-08-30,EMEA,Electronics,Wholesale,3,265.73
2024-02-04,LATAM,Apparel,Retail,2,169.46
2024-02-28,LATAM,Grocery,Web,4,304.91
2024-12-31,EMEA,Home,Wholesale,6,560.85
2025-09-24,AMER,Grocery,Wholesale,4,408.81
2024-06-19,APAC,Outdoor,Wholesale,4,505.16
2024-12-31,EMEA,Beauty,Web,6,623.08
2025-07-25,AMER,Beauty,Web,5,510.56
2024-07-15,APAC,Beauty,Wholesale,4,330.06
2024-12-19,AMER,Apparel,Wholesale,7,818.77
2025-12-01,AMER,Apparel,Web,4,538.93
2024-07-02,LATAM,Electronics,Wholesale,2,172.70
2024-07-30,LATAM,Outdoor,Wholesale,7,389.63
2025-01-29,LATAM,Home,Retail,5,319.28
2025-06-02,LATAM,Grocery,Web,2,193.61
2024-01-03,AMER,Home,Wholesale,4,497.40
2025-05-12,AMER,Beauty,Wholesale,3,440.33
2024-03-30,AMER,Grocery,Retail,4,473.48
2025-01-17,APAC,Outdoor,Wholesale,1,73.69
2025-09-08,EMEA,Apparel,Wholesale,6,452.50
2025-05-11,LATAM,Outdoor,Retail,5,361.95
2024-08-11,APAC,Electronics,Retail,4,410.38
2024-05-05,AMER,Electronics,Wholesale,2,318.13
2024-06-03,EMEA,Beauty,Wholesale,3,437.84
2025-09-29,LATAM,Apparel,Wholesale,6,282.14
2025-09-06,EMEA,Electronics,Web,4,406.64
2025-12-07,LATAM,Apparel,Web,3,213.29
2025-12-10,LATAM,Grocery,Web,3,225.79
2025-08-24,EMEA,Home,Web,5,630.76
2025-02-12,APAC,Home,Wholesale,6,656.83
2025-08-12,APAC,Grocery,Web,2,170.53
2025-03-21,LATAM,Beauty,Web,3,201.10
2025-11-01,EMEA,Outdoor,Retail,3,260.24
2024-03-29,LATAM,Home,Retail,3,213.48
2024-11-22,AMER,Electronics,Retail,3,415.82
2025-04-30,APAC,Outdoor,Retail,4,366.23
2025-03-03,AMER,Beauty,Web,7,875.86
2024-10-23,AMER,Beauty,Web,1,110.27
2025-11-27,APAC,Apparel,Web,6,528.81
2024-12-13,EMEA,Home,Retail,7,779.60
2024-11-16,APAC,Outdoor,Wholesale,6,518.85
2024-12-06,APAC,Electronics,Web,6,566.55
2025-10-11,EMEA,Electronics,Web,4,357.86
2024-12-18,LATAM,Beauty,Web,2,148.58
2024-04-03,EMEA,Apparel,Retail,3,405.62
2024-07-14,AMER,Apparel,Wholesale,4,507.33
2024-09-05,LATAM,Outdoor,Web,7,489.06
2024-04-06,LATAM,Grocery,Wholesale,1,89.05
2025-05-06,AMER,Beauty,Web,3,547.65
2024-10-28,AMER,Beauty,Web,2,255.78
2025-06-03,LATAM,Apparel,Retail,4,344.09
2024-11-02,APAC,Outdoor,Web,1,75.21
2025-09-24,APAC,Beauty,Retail,2,168.06
2024-08-15,AMER,Apparel,Retail,1,140.39
2025-07-09,APAC,Electronics,Web,5,409.82
2024-02-05,APAC,Home,Retail,2,222.13
2024-09-20,APAC,Electronics,Retail,3,209.03
2025-01-17,EMEA,Electronics,Retail,1,92.76
2025-10-23,LATAM,Beauty,Web,2,119.30
2025-11-24,AMER,Beauty,Wholesale,5,493.71
2025-10-27,LATAM,Apparel,Wholesale,5,238.18
2024-02-02,AMER,Outdoor,Retail,2,264.45
2024-08-27,EMEA,Outdoor,Retail,1,114.36
2025-01-17,LATAM,Electronics,Retail,1,67.49
2025-10-03,LATAM,Beauty,Web,2,126.77
2025-10-31,LATAM,Apparel,Wholesale,4,277.51
2025-08-06,LATAM,Beauty,Wholesale,1,75.57
2025-10-01,AMER,Apparel,Retail,5,630.09
2024-12-14,APAC,Outdoor,Web,4,411.73
2025-12-03,LATAM,Beauty,Web,2,102.61
2024-07-04,APAC,Home,Web,5,362.60
2024-01-09,APAC,Outdoor,Wholesale,1,74.30
2025-01-20,LATAM,Home,Wholesale,4,330.48
2024-12-20,EMEA,Grocery,Web,2,261.68
2024-11-20,LATAM,Electronics,Retail,6,450.78
2024-10-27,EMEA,Grocery,Web,1,87.55
2024-09-19,AMER,Electronics,Retail,6,695.71
2025-02-18,AMER,Grocery,Web,2,356.04
2024-03-10,AMER,Apparel,Web,6,883.03
2025-11-21,AMER,Home,Web,3,385.64
2025-06-06,EMEA,Outdoor,Wholesale,3,393.46
2024-07-05,LATAM,Apparel,Wholesale,4,320.90
2024-10-15,EMEA,Electronics,Web,2,219.41
2024-07-09,AMER,Home,Retail,5,551.42
2025-09-14,LATAM,Apparel,Retail,2,130.69
2024-07-17,AMER,Grocery,Wholesale,3,299.10
2025-06-04,AMER,Home,Wholesale,2,256.66
2024-10-17,LATAM,Home,Retail,6,284.06
2024-10-09,LATAM,Beauty,Web,6,403.87
2024-08-30,APAC,Apparel,Web,6,624.33
2025-06-07,EMEA,Apparel,Retail,3,297.20
2024-09-07,APAC,Outdoor,Wholesale,2,134.12
2025-10-21,AMER,Home,Wholesale,6,621.00
2025-06-13,APAC,Home,Wholesale,5,443.12
2024-08-23,EMEA,Beauty,Retail,5,637.18
2025-06-08,APAC,Electronics,Wholesale,2,244.79
2024-04-24,LATAM,Outdoor,Retail,6,488.96
2025-09-11,AMER,Electronics,Wholesale,3,378.10
2024-11-11,EMEA,Electronics,Web,3,318.77
2025-02-19,APAC,Grocery,Web,4,367.18
2025-03-03,APAC,Apparel,Web,4,401.19
2024-12-18,EMEA,Apparel,Wholesale,4,447.25
2025-01-07,APAC,Beauty,Wholesale,7,665.33
2024-07-09,LATAM,Grocery,Web,5,446.88
2025-07-11,EMEA,Outdoor,Web,1,138.47
2025-05-10,APAC,Apparel,Wholesale,2,272.75
2024-03-28,AMER,Beauty,Web,3,436.70
2025-05-28,APAC,Home,Retail,4,371.71
2025-06-19,AMER,Grocery,Wholesale,3,482.29
2024-02-09,AMER,Outdoor,Wholesale,5,558.09
2024-11-18,EMEA,Home,Retail,2,169.10
2024-01-07,EMEA,Home,Wholesale,5,641.47
2024-05-28,AMER,Electronics,Web,3,536.01
2025-12-19,EMEA,Home,Wholesale,1,118.54
2024-01-23,LATAM,Beauty,Web,3,249.69
2025-02-18,LATAM,Home,Web,6,517.54
2024-04-13,AMER,Beauty,Web,3,542.20
2025-08-18,LATAM,Outdoor,Web,5,412.97
2025-09-28,LATAM,Beauty,Web,6,341.45
2025-09-26,APAC,Electronics,Retail,3,192.22
2024-03-31,EMEA,Electronics,Wholesale,6,980.94
2024-03-28,APAC,Grocery,Retail,5,634.11
2025-12-17,EMEA,Outdoor,Wholesale,3,265.41
2025-03-11,APAC,Beauty,Wholesale,7,855.58
2025-05-15,AMER,Apparel,Retail,5,912.98
2024-12-18,LATAM,Beauty,Retail,1,56.91
2025-11-16,EMEA,Beauty,Web,2,233.84
2025-06-21,APAC,Outdoor,Retail,2,230.14
2024-03-18,LATAM,Home,Wholesale,5,333.57
2024-12-02,EMEA,Beauty,Wholesale,3,258.72
2024-10-13,LATAM,Apparel,Web,5,296.03
2025-10-21,APAC,Electronics,Retail,7,507.47
2024-04-23,LATAM,Electronics,Web,6,608.20
2024-06-08,AMER,Outdoor,Web,4,442.65
2025-01-19,AMER,Beauty,Web,2,297.44
2024-09-13,AMER,Apparel,Retail,5,478.39
2025-06-20,APAC,Beauty,Wholesale,5,405.69
2024-09-17,APAC,Electronics,Wholesale,6,371.70
2024-12-05,AMER,Outdoor,Retail,1,93.21
2024-02-05,LATAM,Apparel,Web,6,590.82
2025-09-27,EMEA,Beauty,Web,6,599.02
2024-01-22,EMEA,Outdoor,Web,3,301.50
2025-06-02,LATAM,Beauty,Retail,5,430.00
2025-01-02,LATAM,Outdoor,Web,3,244.45
2024-10-03,APAC,Grocery,Web,3,234.40
2025-03-03,APAC,Apparel,Web,6,549.21
2024-08-04,AMER,Outdoor,Wholesale,5,584.51
2025-01-25,LATAM,Outdoor,Wholesale,5,306.58
2025-02-02,EMEA,Home,Wholesale,2,256.02
2024-09-01,AMER,Electronics,Wholesale,6,832.99
2025-10-23,LATAM,Home,Web,5,359.02
2024-09-10,LATAM,Beauty,Retail,2,129.08
2024-06-05,APAC,Electronics,Wholesale,2,217.05
2025-02-17,APAC,Apparel,Wholesale,7,814.95
2025-12-02,LATAM,Home,Web,4,286.34
2024-12-22,EMEA,Grocery,Web,2,178.31
2025-11-27,AMER,Outdoor,Wholesale,2,187.68
2024-09-13,AMER,Beauty,Web,3,330.95
2025-03-14,AMER,Grocery,Retail,4,753.82
2025-10-16,LATAM,Outdoor,Retail,3,165.15
2025-07-12,AMER,Grocery,Web,6,962.51
2024-07-23,AMER,Beauty,Wholesale,3,384.14
2024-12-31,LATAM,Apparel,Web,5,272.30
2024-09-13,EMEA,Electronics,Web,2,243.56
2024-12-13,LATAM,Outdoor,Web,6,473.92
2025-04-03,APAC,Beauty,Wholesale,4,466.07
2024-10-12,EMEA,Beauty,Web,6,453.30
2025-04-30,LATAM,Electronics,Web,2,178.27
2024-06-03,APAC,Home,Web,5,460.53
2024-12-16,AMER,Electronics,Web,2,298.06
2025-08-07,AMER,Electronics,Web,4,593.06
2024-04-07,LATAM,Beauty,Web,3,196.79
2025-04-28,AMER,Electronics,Web,3,415.85
2024-06-03,LATAM,Grocery,Web,3,229.04
2024-01-02,APAC,Beauty,Web,6,587.17
2025-03-14,APAC,Home,Web,4,542.19
2024-11-25,EMEA,Grocery,Retail,1,97.90
2025-05-15,APAC,Apparel,Web,5,627.83
2025-01-14,APAC,Electronics,Wholesale,6,472.66
2025-03-17,LATAM,Home,Retail,2,180.79
2025-07-21,AMER,Electronics,Retail,5,522.39
2025-09-25,AMER,Beauty,Web,5,625.36
2025-02-28,EMEA,Electronics,Web,1,152.18
2024-01-18,AMER,Home,Wholesale,4,524.48
2024-08-01,AMER,Grocery,Web,7,640.99
2025-01-11,EMEA,Grocery,Retail,6,629.85
2024-03-22,AMER,Apparel,Retail,4,730.96
2025-10-09,APAC,Grocery,Retail,5,350.26
2025-05-15,EMEA,Electronics,Wholesale,3,364.32
2024-05-05,LATAM,Grocery,Retail,4,301.88
2025-01-30,APAC,Electronics,Wholesale,3,326.94
2025-12-03,LATAM,Grocery,Wholesale,3,214.60
2024-11-08,AMER,Grocery,Web,3,398.39
2024-08-02,LATAM,Outdoor,Web,4,256.17
2024-08-26,APAC,Electronics,Retail,7,595.97
2024-10-29,AMER,Beauty,Retail,5,511.18
2025-03-06,APAC,Apparel,Web,4,537.71
2025-07-05,AMER,Grocery,Web,4,471.68
2025-02-11,APAC,Apparel,Retail,6,781.67
2024-05-23,APAC,Beauty,Wholesale,3,332.46
2025-10-26,AMER,Grocery,Web,4,484.99
2025-05-02,APAC,Electronics,Web,5,448.93
2025-04-19,EMEA,Grocery,Wholesale,4,568.68
2024-04-10,AMER,Grocery,Web,6,777.71
2024-12-02,EMEA,Grocery,Web,2,220.92
2025-02-08,AMER,Apparel,Wholesale,1,153.60
2025-08-29,LATAM,Apparel,Retail,2,103.62
2024-10-31,EMEA,Apparel,Wholesale,2,150.53
2024-04-13,AMER,Grocery,Web,5,594.87
2025-02-10,EMEA,Apparel,Retail,3,427.03
2025-09-29,LATAM,Apparel,Web,6,375.86
2025-10-14,LATAM,Electronics,Wholesale,6,370.55
2025-08-14,AMER,Electronics,Web,1,92.50
2024-10-05,EMEA,Apparel,Web,7,571.16
2024-12-28,APAC,Beauty,Retail,2,131.43
2025-01-03,EMEA,Electronics,Wholesale,4,532.54
2024-03-27,LATAM,Apparel,Retail,7,613.14
2025-12-22,LATAM,Apparel,Web,5,418.05
2024-03-03,APAC,Apparel,Wholesale,4,334.61
2025-11-14,EMEA,Outdoor,Web,2,149.72
2025-08-17,EMEA,Outdoor,Web,6,780.89
2025-12-20,LATAM,Electronics,Retail,4,265.22
2024-09-18,APAC,Apparel,Retail,3,246.47
2024-01-04,LATAM,Home,Wholesale,2,145.66
2024-04-08,LATAM,Home,Web,3,318.28
2025-06-26,LATAM,Electronics,Retail,1,66.82
2024-09-29,LATAM,Electronics,Retail,4,208.91
2024-12-06,APAC,Home,Wholesale,4,364.24
2025-11-12,LATAM,Outdoor,Retail,6,440.48
2025-12-22,EMEA,Beauty,Web,2,261.62
2025-12-23,LATAM,Apparel,Web,7,437.59
2025-02-09,APAC,Beauty,Web,6,588.40
2024-10-17,APAC,Grocery,Wholesale,6,491.20
2024-01-11,EMEA,Electronics,Wholesale,1,92.35
2025-07-31,APAC,Apparel,Retail,3,309.00
2024-06-25,AMER,Electronics,Wholesale,1,160.80
2024-03-08,AMER,Grocery,Wholesale,4,653.71
2025-05-21,APAC,Home,Retail,5,418.23
2024-11-21,APAC,Grocery,Retail,5,359.10
2025-01-03,EMEA,Home,Web,1,96.58
2024-08-28,LATAM,Grocery,Retail,1,66.59
2025-11-28,AMER,Grocery,Wholesale,3,416.99
2025-07-04,AMER,Grocery,Web,2,270.39
2024-01-13,AMER,Apparel,Wholesale,2,214.95
2024-03-31,EMEA,Beauty,Wholesale,2,334.98
2025-11-03,APAC,Beauty,Retail,6,478.46
2025-08-28,APAC,Beauty,Web,2,191.19
2024-03-30,LATAM,Grocery,Retail,6,486.23
2024-12-08,EMEA,Apparel,Wholesale,5,470.09
2025-01-03,APAC,Grocery,Web,7,630.81
2025-07-12,LATAM,Beauty,Web,3,224.52
2024-03-16,LATAM,Grocery,Web,6,488.01
2024-12-29,APAC,Outdoor,Wholesale,3,238.72
2024-12-28,APAC,Electronics,Web,3,226.96
2025-08-18,APAC,Outdoor,Wholesale,4,366.27
2025-05-05,AMER,Apparel,Retail,1,137.93
2024-05-29,AMER,Electronics,Wholesale,3,493.50
2024-02-25,EMEA,Grocery,Web,6,825.88
2025-07-04,LATAM,Home,Web,1,61.42
2025-10-15,AMER,Grocery,Web,3,291.05
2025-04-06,APAC,Grocery,Wholesale,4,358.36
2025-05-16,LATAM,Outdoor,Wholesale,5,480.01
2024-11-29,AMER,Apparel,Wholesale,2,227.76
2024-05-06,AMER,Electronics,Web,3,476.32
2025-02-07,LATAM,Home,Retail,3,236.90
2024-09-28,LATAM,Home,Web,2,95.67
2024-12-12,EMEA,Electronics,Wholesale,2,235.05
2025-05-13,APAC,Home,Web,3,295.35
2025-05-05,EMEA,Home,Wholesale,2,238.57
2025-05-13,EMEA,Electronics,Wholesale,3,418.09
2025-08-27,APAC,Beauty,Retail,3,270.64
2024-05-08,AMER,Home,Retail,3,403.03
2024-05-19,AMER,Apparel,Retail,5,879.76
2025-10-12,APAC,Outdoor,Web,7,666.31
2024-07-05,LATAM,Electronics,Wholesale,1,91.08
2024-11-10,LATAM,Grocery,Wholesale,2,98.55
2025-02-12,LATAM,Apparel,Retail,6,541.89
2024-04-07,EMEA,Home,Wholesale,5,569.62
2025-04-17,LATAM,Home,Retail,4,346.02
2024-10-06,AMER,Electronics,Retail,6,533.30
2025-10-14,LATAM,Outdoor,Retail,5,365.44
